id_student,score_kuesioner,studied_credits,date_registration,final_result,label
534151,80.0,120,-134.0,Withdrawn,0
534163,79.0,120,-117.0,Fail,0
534201,54.0,60,-154.0,Pass,1
534203,73.0,60,-80.0,Withdrawn,0
534234,84.5,60,-113.0,Fail,0
534251,62.5,30,-113.0,Fail,0
534318,96.0,60,-182.0,Withdrawn,0
534323,84.0,60,-49.0,Pass,1
534343,88.5,60,-61.0,Distinction,1
534346,79.0,60,-25.0,Fail,0
534349,45.5,60,-61.0,Withdrawn,0
534360,85.0,60,-64.0,Pass,1
534371,92.0,90,-37.0,Pass,1
534373,86.5,60,-44.0,Pass,1
534428,1.0,120,-81.0,Pass,1
534431,84.5,60,-102.0,Pass,1
534432,83.5,120,-79.0,Pass,1
534457,72.5,60,-67.0,Pass,1
534588,1.0,120,-9.0,Withdrawn,0
534602,85.0,60,-82.0,Distinction,1
534609,64.0,60,-22.0,Fail,0
534647,64.0,30,-25.0,Fail,0
534652,96.5,60,-82.0,Distinction,1
534672,85.0,30,-10.0,Pass,1
534698,88.5,60,-116.0,Pass,1
534709,72.0,60,-89.0,Pass,1
534715,100.0,120,-43.0,Pass,1
534733,91.5,60,-120.0,Pass,1
534744,90.0,60,-44.0,Fail,0
534750,94.0,120,-113.0,Fail,0
534765,73.5,120,3.0,Pass,1
534777,93.0,120,-24.0,Withdrawn,0
534784,83.0,60,-93.0,Pass,1
534792,89.0,120,-46.0,Pass,1
534816,90.0,60,-102.0,Fail,0
534854,58.5,120,-132.0,Fail,0
534856,79.5,60,-85.0,Pass,1
534884,100.0,60,-52.0,Withdrawn,0
534892,77.5,90,-23.0,Fail,0
534908,41.0,120,-29.0,Fail,0
534910,69.5,90,-95.0,Pass,1
534913,85.5,120,-94.0,Pass,1
534944,60.0,90,-29.0,Withdrawn,0
534946,75.0,60,-149.0,Pass,1
534952,83.5,60,-71.0,Pass,1
534958,76.5,60,-106.0,Pass,1
534962,40.0,60,-42.0,Withdrawn,0
534983,82.5,120,-77.0,Pass,1
534989,81.5,60,-101.0,Pass,1
534991,70.0,60,-24.0,Pass,1
534998,72.5,60,-42.0,Pass,1
535012,75.5,120,-87.0,Fail,0
535037,89.5,60,-96.0,Pass,1
535047,52.0,30,-28.0,Pass,1
535052,81.5,60,-106.0,Withdrawn,0
535077,86.5,60,-24.0,Pass,1
535131,63.0,60,-31.0,Pass,1
535140,75.0,150,-111.0,Pass,1
535145,76.5,60,-46.0,Fail,0
535152,85.5,60,-23.0,Withdrawn,0
535155,85.0,60,-119.0,Withdrawn,0
535161,91.0,60,-81.0,Fail,0
535215,60.5,90,-29.0,Pass,1
535220,65.0,60,-106.0,Withdrawn,0
535259,64.0,30,-79.0,Fail,0
535269,77.0,60,-94.0,Withdrawn,0
535276,56.0,60,-23.0,Withdrawn,0
535278,86.5,60,-107.0,Fail,0
535324,70.0,60,-95.0,Fail,0
535328,89.0,60,-52.0,Pass,1
535351,71.0,120,-51.0,Fail,0
535379,88.5,60,-16.0,Pass,1
535390,62.5,60,-102.0,Withdrawn,0
535396,62.5,60,-77.0,Withdrawn,0
535407,66.5,60,-88.0,Pass,1
535424,49.0,60,-36.0,Fail,0
535460,64.0,90,-15.0,Fail,0
535462,84.5,60,-131.0,Fail,0
535463,70.0,60,-34.0,Withdrawn,0
535468,87.5,60,-113.0,Pass,1
535486,51.0,60,-85.0,Withdrawn,0
535506,92.5,120,-51.0,Pass,1
535529,0.0,60,-52.0,Fail,0
535530,91.5,60,-61.0,Pass,1
535542,64.0,150,-15.0,Withdrawn,0
535548,85.0,180,-127.0,Pass,1
535605,96.5,60,-22.0,Distinction,1
535620,58.0,90,-29.0,Fail,0
535628,91.0,60,-113.0,Pass,1
535632,56.0,60,-25.0,Fail,0
535648,81.5,30,-124.0,Pass,1
535662,78.0,60,-68.0,Pass,1
535671,84.5,60,-71.0,Withdrawn,0
535682,0.0,30,-36.0,Fail,0
535707,30.0,60,-16.0,Withdrawn,0
535755,85.0,60,-94.0,Pass,1
535760,82.0,60,-68.0,Pass,1
535773,94.5,60,-44.0,Pass,1
535778,90.0,120,-93.0,Fail,0
535794,52.0,60,-37.0,Fail,0
535799,86.5,60,-22.0,Pass,1
535800,90.5,120,-76.0,Pass,1
535804,92.5,60,-44.0,Pass,1
535807,79.0,120,-128.0,Fail,0
535820,90.0,120,-130.0,Pass,1
535831,85.0,60,-92.0,Pass,1
535833,79.5,60,-22.0,Pass,1
535963,1.0,60,-35.0,Distinction,1
535986,65.5,70,-11.0,Distinction,1
535997,68.0,120,-57.0,Withdrawn,0
536032,46.0,30,-29.0,Fail,0
536038,94.5,120,-36.0,Withdrawn,0
536046,84.0,120,-127.0,Fail,0
536103,70.0,150,-21.0,Withdrawn,0
536112,90.0,120,-52.0,Pass,1
536125,82.5,90,-72.0,Pass,1
536145,57.5,90,-72.0,Withdrawn,0
536147,83.5,60,-30.0,Fail,0
536170,95.5,90,-54.0,Distinction,1
536178,96.0,60,-100.0,Distinction,1
536188,86.5,120,-94.0,Fail,0
536189,91.5,120,-93.0,Pass,1
536199,71.0,60,-42.0,Pass,1
536203,72.5,60,-36.0,Withdrawn,0
536205,79.5,60,-64.0,Pass,1
536210,55.5,120,-28.0,Withdrawn,0
536214,90.0,60,-94.0,Pass,1
536261,83.0,60,-304.0,Pass,1
536270,84.5,60,-106.0,Withdrawn,0
536276,92.5,60,-74.0,Pass,1
536286,84.0,60,-52.0,Distinction,1
536296,85.0,60,-113.0,Pass,1
536318,90.0,120,-150.0,Pass,1
536331,83.0,90,-141.0,Pass,1
536351,88.0,120,-115.0,Pass,1
536435,80.0,90,-148.0,Fail,0
536442,70.0,60,-93.0,Withdrawn,0
536452,88.5,60,-86.0,Pass,1
536455,90.0,120,-83.0,Pass,1
536475,76.5,60,-16.0,Fail,0
536510,65.0,60,-96.0,Withdrawn,0
536536,56.0,60,-47.0,Withdrawn,0
536556,73.5,60,-20.0,Pass,1
536591,82.0,60,-89.0,Fail,0
536593,79.5,70,-58.0,Pass,1
536629,93.5,180,-151.0,Pass,1
536632,78.5,60,-24.0,Pass,1
536636,68.5,120,-138.0,Fail,0
536647,82.5,30,-17.0,Distinction,1
536649,88.5,60,-52.0,Fail,0
536660,69.0,60,-24.0,Pass,1
536663,64.0,60,-24.0,Withdrawn,0
536666,77.5,60,-52.0,Pass,1
536681,75.5,60,-101.0,Withdrawn,0
536696,38.0,60,-67.0,Fail,0
536698,82.5,60,-22.0,Pass,1
536711,86.0,120,-31.0,Withdrawn,0
536722,80.0,60,-89.0,Fail,0
536726,92.0,60,-106.0,Fail,0
536736,44.0,120,-74.0,Withdrawn,0
536767,100.0,60,-42.0,Fail,0
536805,78.5,60,-41.0,Pass,1
536825,44.0,30,-24.0,Withdrawn,0
536843,74.0,60,-21.0,Fail,0
536852,79.0,60,-51.0,Fail,0
536856,67.5,60,-50.0,Fail,0
536900,90.0,60,-25.0,Pass,1
536906,90.5,120,-102.0,Pass,1
536926,80.5,60,-93.0,Pass,1
536930,78.0,60,-77.0,Pass,1
536941,75.0,60,-129.0,Pass,1
536950,80.0,60,-71.0,Pass,1
536963,82.5,180,-17.0,Pass,1
536979,63.0,120,-73.0,Fail,0
536984,100.0,60,-3.0,Pass,1
536992,77.5,60,-25.0,Pass,1
537028,84.0,75,-29.0,Fail,0
537077,85.5,60,-32.0,Pass,1
537081,60.0,120,-23.0,Fail,0
537115,40.0,30,3.0,Fail,0
537133,74.0,60,-98.0,Withdrawn,0
537138,74.0,60,-96.0,Pass,1
537139,31.5,60,-83.0,Pass,1
537151,86.0,120,-127.0,Withdrawn,0
537162,93.5,120,-82.0,Pass,1
537171,91.5,90,-29.0,Pass,1
537181,87.0,30,-38.0,Pass,1
537193,88.5,120,-18.0,Pass,1
537194,100.0,60,-84.0,Pass,1
537255,90.0,60,-100.0,Pass,1
537259,79.5,120,-8.0,Fail,0
537271,90.5,120,-134.0,Fail,0
537322,73.0,90,-25.0,Pass,1
537328,82.0,120,-45.0,Pass,1
537335,80.0,60,-65.0,Withdrawn,0
537342,92.5,120,-80.0,Distinction,1
537373,85.0,60,-60.0,Pass,1
537392,71.5,60,-78.0,Withdrawn,0
537394,72.0,60,-68.0,Withdrawn,0
537414,82.0,120,-76.0,Pass,1
537434,94.0,180,-113.0,Pass,1
537452,54.0,60,-42.0,Fail,0
537463,60.0,150,-72.0,Withdrawn,0
537464,86.5,60,-92.0,Pass,1
537473,78.0,60,-86.0,Pass,1
537488,95.0,60,-73.0,Pass,1
537515,88.5,60,-79.0,Pass,1
537558,93.5,120,-58.0,Distinction,1
537572,88.0,60,-113.0,Pass,1
537577,65.0,60,-25.0,Pass,1
537603,54.5,60,-141.0,Fail,0
537605,63.0,180,-137.0,Fail,0
537606,75.0,60,-116.0,Fail,0
537622,80.0,90,-269.0,Withdrawn,0
537640,1.0,60,-131.0,Distinction,1
537645,85.0,60,-96.0,Pass,1
537652,55.5,60,-96.0,Withdrawn,0
537654,33.0,30,-114.0,Withdrawn,0
537656,83.5,60,-29.0,Pass,1
537658,73.5,60,-116.0,Pass,1
537662,87.5,30,-26.0,Pass,1
537670,70.5,150,-36.0,Fail,0
537672,59.5,120,-115.0,Fail,0
537674,48.0,120,-27.0,Fail,0
537679,92.5,120,-86.0,Pass,1
537683,90.0,120,-101.0,Fail,0
537687,90.5,60,-98.0,Pass,1
537688,92.5,60,-104.0,Pass,1
537698,65.0,60,-99.0,Pass,1
537700,91.5,60,-123.0,Fail,0
537703,89.0,60,-99.0,Distinction,1
537704,62.5,60,-89.0,Pass,1
537747,89.0,60,-192.0,Pass,1
537756,60.0,270,-96.0,Pass,1
537811,98.0,120,-53.0,Distinction,1
537844,77.5,120,-36.0,Fail,0
537868,68.5,60,-68.0,Fail,0
537875,85.0,60,-72.0,Pass,1
537898,71.0,60,-34.0,Pass,1
537905,90.5,60,-73.0,Distinction,1
537926,60.5,60,-53.0,Fail,0
537929,90.0,60,-30.0,Pass,1
537938,85.0,120,-62.0,Pass,1
537942,73.5,180,-145.0,Pass,1
537955,78.5,120,-30.0,Pass,1
537962,64.0,60,-37.0,Pass,1
537980,72.0,60,-44.0,Pass,1
537995,76.0,60,-98.0,Fail,0
538040,94.0,60,-88.0,Fail,0
538045,94.5,60,-46.0,Pass,1
538051,66.0,90,-4.0,Fail,0
538069,9.0,60,-77.0,Withdrawn,0
538102,96.0,30,-57.0,Fail,0
538131,100.0,60,-79.0,Withdrawn,0
538138,65.0,120,-22.0,Withdrawn,0
538196,92.0,60,-89.0,Withdrawn,0
538202,83.5,60,-53.0,Pass,1
538210,86.5,60,-80.0,Pass,1
538221,72.5,60,-98.0,Pass,1
538232,68.5,120,-89.0,Withdrawn,0
538251,96.0,60,-22.0,Distinction,1
538611,86.0,60,-82.0,Fail,0
538701,66.5,60,-30.0,Pass,1
538863,86.0,60,-45.0,Pass,1
538887,68.0,60,-22.0,Withdrawn,0
538897,90.0,120,-8.0,Distinction,1
538903,63.0,60,-55.0,Pass,1
538916,81.5,150,-83.0,Pass,1
538918,75.0,30,-53.0,Fail,0
538941,93.5,60,-53.0,Pass,1
538942,89.0,60,-72.0,Fail,0
538949,83.5,60,-94.0,Pass,1
538987,87.5,60,-83.0,Distinction,1
539043,69.5,60,-55.0,Fail,0
539056,76.5,60,-46.0,Pass,1
539060,65.0,120,-92.0,Withdrawn,0
539063,91.0,30,-32.0,Pass,1
539066,52.0,60,-90.0,Pass,1
539117,75.5,60,-22.0,Fail,0
539142,43.0,60,-50.0,Fail,0
539186,45.5,120,-85.0,Withdrawn,0
539209,78.5,60,-48.0,Pass,1
539219,72.0,120,-34.0,Fail,0
539232,87.0,120,-95.0,Withdrawn,0
539241,85.0,120,-53.0,Pass,1
539253,80.0,60,-100.0,Fail,0
539262,67.5,60,-87.0,Withdrawn,0
539265,89.5,60,-43.0,Pass,1
539303,86.5,60,-76.0,Pass,1
539308,60.0,90,-90.0,Fail,0
539328,55.0,60,-261.0,Withdrawn,0
539332,84.5,60,-98.0,Pass,1
539345,71.0,60,-59.0,Pass,1
539359,79.5,90,-72.0,Distinction,1
539364,83.5,90,-85.0,Fail,0
539365,80.5,60,-90.0,Pass,1
539385,84.0,60,-90.0,Pass,1
539401,82.0,60,-53.0,Withdrawn,0
539408,33.0,30,-25.0,Withdrawn,0
539418,86.5,120,-87.0,Distinction,1
539436,91.5,30,-102.0,Distinction,1
539440,93.0,60,-46.0,Distinction,1
539444,76.0,60,-101.0,Pass,1
539451,74.5,60,-36.0,Fail,0
539497,85.5,60,-82.0,Pass,1
539514,97.0,30,-85.0,Fail,0
539558,84.5,60,-95.0,Fail,0
539572,62.5,60,-89.0,Pass,1
539588,67.0,60,-46.0,Fail,0
539622,93.5,60,-73.0,Pass,1
539635,100.0,120,-29.0,Distinction,1
539643,70.0,60,-68.0,Pass,1
539670,49.0,120,-92.0,Fail,0
539675,89.5,120,-125.0,Fail,0
539695,26.0,60,-32.0,Fail,0
539727,67.0,90,-14.0,Withdrawn,0
539737,78.0,60,-27.0,Pass,1
539759,93.0,60,-73.0,Pass,1
539784,95.0,60,-103.0,Pass,1
539872,83.0,120,-192.0,Withdrawn,0
539886,67.5,120,-95.0,Fail,0
539891,86.5,120,-23.0,Withdrawn,0
539894,83.5,120,-94.0,Pass,1
539896,81.0,60,-64.0,Pass,1
539922,82.5,60,-87.0,Withdrawn,0
539945,82.0,120,-115.0,Withdrawn,0
539953,68.0,60,-25.0,Fail,0
539962,67.5,60,-90.0,Fail,0
539963,97.5,120,-78.0,Pass,1
539971,30.0,90,-25.0,Pass,1
539990,90.0,30,-36.0,Pass,1
539994,68.5,120,-34.0,Fail,0
540005,86.5,60,-31.0,Pass,1
540054,91.5,60,-60.0,Pass,1
540055,93.0,60,-118.0,Distinction,1
540147,78.5,60,-88.0,Fail,0
540155,78.0,90,-89.0,Withdrawn,0
540160,84.0,60,-106.0,Pass,1
540184,77.0,60,-90.0,Pass,1
540207,68.0,60,-18.0,Pass,1
540209,77.5,60,-89.0,Pass,1
540219,93.0,60,-23.0,Distinction,1
540224,90.5,60,-16.0,Pass,1
540249,67.0,120,-28.0,Fail,0
540293,92.5,60,-60.0,Pass,1
540298,57.0,60,-48.0,Fail,0
540310,73.0,120,-36.0,Pass,1
540503,75.5,60,-88.0,Pass,1
540509,92.0,60,-154.0,Withdrawn,0
540511,89.5,60,-29.0,Distinction,1
540513,77.5,75,-44.0,Pass,1
540521,79.5,75,-29.0,Pass,1
540530,54.5,120,-46.0,Fail,0
540547,41.5,60,-66.0,Fail,0
540549,85.0,120,-36.0,Pass,1
540558,91.0,120,-32.0,Pass,1
540568,72.0,120,-24.0,Withdrawn,0
540577,83.5,120,-76.0,Pass,1
540581,84.5,120,-89.0,Fail,0
540592,81.0,60,-53.0,Fail,0
540602,97.5,60,-115.0,Pass,1
540605,45.5,60,-34.0,Pass,1
540607,85.0,60,-59.0,Pass,1
540614,85.0,120,-90.0,Pass,1
540637,70.5,120,-195.0,Pass,1
540656,80.5,120,-86.0,Pass,1
540682,92.5,60,-66.0,Pass,1
540686,85.5,60,-247.0,Pass,1
540694,47.5,60,-24.0,Withdrawn,0
540713,81.0,120,-92.0,Pass,1
540723,81.5,60,-45.0,Pass,1
540727,77.5,60,-102.0,Pass,1
540750,82.5,60,-46.0,Pass,1
540758,48.0,90,-74.0,Fail,0
540759,31.5,60,-27.0,Withdrawn,0
540780,84.0,60,-48.0,Distinction,1
540787,83.0,120,-82.0,Withdrawn,0
540800,79.0,90,-94.0,Pass,1
540801,86.0,90,-59.0,Withdrawn,0
540806,90.0,60,-202.0,Pass,1
540821,85.0,60,-73.0,Fail,0
540826,92.5,60,-82.0,Fail,0
540848,64.5,60,-25.0,Pass,1
540909,74.0,120,-93.0,Withdrawn,0
540918,55.0,60,-86.0,Withdrawn,0
540920,27.5,60,-52.0,Withdrawn,0
540947,78.0,150,-156.0,Pass,1
540997,62.5,60,-92.0,Withdrawn,0
541000,78.0,60,-54.0,Pass,1
541003,54.0,60,-25.0,Fail,0
541013,81.0,60,-15.0,Pass,1
541040,81.0,60,-74.0,Withdrawn,0
541044,87.5,30,-58.0,Withdrawn,0
541048,90.0,60,-92.0,Fail,0
541073,90.0,60,-66.0,Pass,1
541101,89.0,60,-24.0,Fail,0
541108,64.0,60,-198.0,Pass,1
541113,74.0,60,-30.0,Pass,1
541171,83.0,120,-52.0,Withdrawn,0
541174,68.0,120,-60.0,Pass,1
541184,30.0,30,-29.0,Withdrawn,0
541196,90.0,60,-93.0,Withdrawn,0
541202,73.5,60,-94.0,Withdrawn,0
541228,70.0,120,-82.0,Fail,0
541231,84.0,90,-94.0,Fail,0
541232,87.5,60,-93.0,Pass,1
541252,62.5,150,-22.0,Pass,1
541274,91.5,60,-74.0,Distinction,1
541281,78.0,60,-28.0,Withdrawn,0
541315,1.0,120,-53.0,Fail,0
541327,52.0,120,-74.0,Withdrawn,0
541349,88.5,120,-12.0,Pass,1
541363,63.5,60,-55.0,Pass,1
541418,80.5,60,-52.0,Pass,1
541476,1.0,60,-78.0,Pass,1
541482,71.0,60,-81.0,Fail,0
541521,80.0,60,-92.0,Pass,1
541523,95.0,60,-113.0,Pass,1
541531,90.5,60,-59.0,Pass,1
541532,73.5,330,-29.0,Withdrawn,0
541538,63.0,30,-114.0,Pass,1
541579,98.0,90,-42.0,Distinction,1
541586,90.5,60,-96.0,Distinction,1
541697,84.5,60,-89.0,Pass,1
541702,85.0,120,-149.0,Distinction,1
541706,82.0,120,-43.0,Fail,0
541708,99.0,30,-80.0,Distinction,1
541753,85.0,60,-86.0,Pass,1
541763,57.5,60,-43.0,Fail,0
541764,85.0,60,-55.0,Pass,1
541765,79.0,120,-1.0,Pass,1
541768,87.5,90,-53.0,Pass,1
541769,70.0,60,-78.0,Pass,1
541774,56.0,30,-49.0,Fail,0
541781,96.5,150,-24.0,Pass,1
541783,59.5,60,-194.0,Pass,1
541794,94.5,60,-72.0,Pass,1
541803,78.5,60,-87.0,Fail,0
541808,84.5,60,-22.0,Pass,1
541822,90.0,120,-43.0,Distinction,1
541832,46.5,60,-109.0,Fail,0
541838,37.0,60,-64.0,Withdrawn,0
541887,68.5,60,-55.0,Withdrawn,0
541890,66.5,30,-28.0,Pass,1
541921,90.5,120,-49.0,Pass,1
541973,81.0,60,-82.0,Fail,0
541977,44.0,60,-53.0,Fail,0
541999,80.0,30,-89.0,Fail,0
542003,76.5,60,-78.0,Pass,1
542010,75.0,120,-73.0,Withdrawn,0
542012,73.0,60,-86.0,Fail,0
542020,79.0,90,-76.0,Pass,1
542026,66.0,60,-59.0,Fail,0
542036,88.5,60,-73.0,Pass,1
542049,74.0,120,-89.0,Pass,1
542050,61.5,60,-22.0,Withdrawn,0
542054,40.0,30,-140.0,Withdrawn,0
542084,83.5,60,-102.0,Pass,1
542100,87.0,60,-55.0,Pass,1
542115,42.0,60,-16.0,Fail,0
542164,100.0,60,-81.0,Pass,1
542167,85.0,60,-128.0,Pass,1
542172,18.0,60,-53.0,Withdrawn,0
542180,85.0,240,-34.0,Pass,1
542202,76.0,60,-14.0,Pass,1
542205,87.0,60,-90.0,Pass,1
542259,84.0,60,-87.0,Withdrawn,0
542260,85.0,60,-23.0,Fail,0
542279,96.0,60,-24.0,Pass,1
542287,68.0,60,-25.0,Pass,1
542291,86.5,60,-34.0,Pass,1
542293,77.5,60,-42.0,Pass,1
542296,57.5,60,-66.0,Pass,1
542356,80.0,60,-89.0,Fail,0
542372,55.0,60,-60.0,Fail,0
542386,93.0,120,-102.0,Distinction,1
542394,46.0,60,-44.0,Withdrawn,0
542396,73.0,60,-94.0,Withdrawn,0
542423,92.0,60,-58.0,Withdrawn,0
542466,83.0,120,-32.0,Pass,1
542476,40.5,60,-68.0,Withdrawn,0
542506,77.5,60,-21.0,Distinction,1
542524,89.0,30,-43.0,Pass,1
542536,78.5,90,-46.0,Pass,1
542543,40.0,60,-76.0,Fail,0
542547,87.5,180,-50.0,Pass,1
542550,84.0,60,-21.0,Withdrawn,0
542557,93.5,60,-106.0,Distinction,1
542558,83.0,60,-32.0,Pass,1
542562,70.0,270,-196.0,Withdrawn,0
542574,98.5,60,-22.0,Distinction,1
542613,76.0,60,-30.0,Pass,1
542635,90.5,60,-50.0,Pass,1
542646,90.0,60,-90.0,Pass,1
542653,79.5,60,-23.0,Pass,1
542657,38.0,120,-22.0,Withdrawn,0
542663,75.0,60,-71.0,Fail,0
542687,75.0,60,-92.0,Fail,0
542692,25.0,60,-82.0,Fail,0
542707,80.5,60,-60.0,Fail,0
542745,74.5,60,-65.0,Fail,0
542748,90.0,60,-86.0,Distinction,1
542987,88.0,120,-90.0,Fail,0
542991,75.0,60,-25.0,Fail,0
543010,69.5,60,-95.0,Fail,0
543019,88.0,60,-60.0,Pass,1
543021,88.5,60,-94.0,Withdrawn,0
543054,80.0,60,-15.0,Fail,0
543060,48.5,90,-82.0,Pass,1
543113,86.0,120,-77.0,Fail,0
543124,92.5,60,-28.0,Pass,1
543140,89.0,60,-18.0,Fail,0
543155,81.5,90,-52.0,Withdrawn,0
543165,90.0,120,-79.0,Pass,1
543170,63.5,90,-157.0,Pass,1
543180,72.5,60,-66.0,Pass,1
543202,76.5,60,-85.0,Pass,1
543279,70.0,60,-66.0,Fail,0
543295,92.0,60,-23.0,Fail,0
543340,84.0,60,-86.0,Pass,1
543351,75.0,60,-42.0,Pass,1
543356,87.5,120,-77.0,Pass,1
543361,65.0,60,-163.0,Withdrawn,0
543384,88.0,60,-85.0,Distinction,1
543386,77.0,60,-89.0,Withdrawn,0
543408,90.0,120,-58.0,Withdrawn,0
543415,73.0,90,-72.0,Pass,1
543417,32.0,60,-205.0,Withdrawn,0
543418,86.5,60,-81.0,Withdrawn,0
543421,23.0,60,-48.0,Withdrawn,0
543428,82.0,60,-94.0,Pass,1
543432,80.0,120,-78.0,Withdrawn,0
543436,71.0,120,-87.0,Fail,0
543439,1.0,60,-108.0,Pass,1
543447,91.5,60,-94.0,Pass,1
543459,61.0,60,-82.0,Pass,1
543473,78.5,90,-49.0,Pass,1
543474,79.0,90,-25.0,Pass,1
543475,58.0,60,-29.0,Fail,0
543478,65.0,120,-39.0,Fail,0
543481,75.0,90,-151.0,Fail,0
543482,50.5,60,-55.0,Withdrawn,0
543510,77.5,75,-46.0,Pass,1
543533,52.5,60,-16.0,Withdrawn,0
543536,60.0,150,-64.0,Fail,0
543573,73.5,60,-22.0,Pass,1
543599,97.0,60,-64.0,Pass,1
543607,87.5,60,-80.0,Pass,1
543630,72.5,60,-23.0,Fail,0
543643,83.0,60,-55.0,Pass,1
543648,61.0,120,-205.0,Fail,0
543653,56.0,60,-30.0,Fail,0
543663,45.5,90,-55.0,Withdrawn,0
543678,76.0,90,-36.0,Pass,1
543686,79.0,60,-135.0,Pass,1
543719,90.0,60,-60.0,Pass,1
543723,73.0,60,-38.0,Pass,1
543749,30.5,60,-34.0,Fail,0
543756,68.0,60,-89.0,Pass,1
543763,87.5,60,-66.0,Pass,1
543785,88.0,90,-21.0,Withdrawn,0
543788,96.0,60,-134.0,Pass,1
543789,96.0,60,-24.0,Distinction,1
543798,91.0,60,-50.0,Pass,1
543818,80.0,90,-71.0,Fail,0
543825,63.0,120,-86.0,Pass,1
543853,91.5,120,-55.0,Pass,1
543860,86.0,180,-36.0,Pass,1
543910,94.0,30,-10.0,Pass,1
543919,80.0,120,-100.0,Pass,1
543924,56.0,60,-28.0,Fail,0
543926,60.0,180,-78.0,Withdrawn,0
543931,96.0,60,-23.0,Pass,1
543948,86.0,60,-100.0,Pass,1
543953,94.0,60,-149.0,Pass,1
543963,72.0,180,-61.0,Withdrawn,0
543970,86.5,60,-74.0,Fail,0
543976,63.0,60,-88.0,Withdrawn,0
544017,80.0,60,-28.0,Fail,0
544021,78.5,120,-87.0,Withdrawn,0
544031,87.0,180,-42.0,Withdrawn,0
544052,83.0,60,-10.0,Pass,1
544053,75.0,60,-55.0,Pass,1
544055,88.0,210,-68.0,Pass,1
544063,57.0,60,-76.0,Fail,0
544090,95.0,120,-138.0,Fail,0
544091,79.5,120,-46.0,Pass,1
544092,90.5,90,-130.0,Pass,1
544098,66.5,60,-50.0,Pass,1
544103,82.0,120,-127.0,Pass,1
544108,74.0,60,-28.0,Pass,1
544122,92.0,60,-19.0,Distinction,1
544140,76.0,60,-131.0,Fail,0
544141,62.5,60,-17.0,Fail,0
544155,68.0,120,-60.0,Fail,0
544173,90.5,130,-73.0,Distinction,1
544186,91.5,60,-82.0,Distinction,1
544195,80.0,60,-58.0,Fail,0
544207,88.0,60,-149.0,Distinction,1
544212,85.0,60,-72.0,Pass,1
544226,76.0,60,-92.0,Fail,0
544249,93.5,60,-29.0,Pass,1
544253,73.0,120,-24.0,Pass,1
544267,92.5,30,-10.0,Pass,1
544271,83.0,60,-47.0,Distinction,1
544284,77.5,60,-77.0,Fail,0
544289,80.0,90,-198.0,Pass,1
544295,80.5,60,-144.0,Fail,0
544296,43.0,90,-34.0,Withdrawn,0
544307,67.0,60,-46.0,Pass,1
544313,90.0,120,-66.0,Pass,1
544319,68.0,30,-10.0,Withdrawn,0
544351,39.0,120,-65.0,Fail,0
544383,95.0,60,-60.0,Distinction,1
544444,78.0,60,-78.0,Withdrawn,0
544455,79.5,60,-68.0,Pass,1
544467,74.0,60,-124.0,Withdrawn,0
544479,80.5,60,-71.0,Pass,1
544490,68.0,90,-45.0,Pass,1
544499,89.0,180,-60.0,Withdrawn,0
544500,75.0,60,-15.0,Fail,0
544519,67.5,60,-78.0,Fail,0
544530,89.0,60,-78.0,Pass,1
544532,75.0,60,-86.0,Pass,1
544543,55.0,60,-59.0,Fail,0
544576,74.0,60,-38.0,Pass,1
544587,82.0,120,-114.0,Fail,0
544593,80.0,120,-46.0,Fail,0
544594,80.5,90,-96.0,Distinction,1
544603,71.0,60,-74.0,Pass,1
544612,70.0,180,-162.0,Withdrawn,0
544615,82.5,30,-37.0,Pass,1
544627,53.5,60,-86.0,Withdrawn,0
544632,83.0,120,-50.0,Pass,1
544639,40.0,60,-24.0,Fail,0
544642,88.0,60,-89.0,Pass,1
544649,85.0,60,-137.0,Withdrawn,0
544651,46.0,120,-21.0,Withdrawn,0
544697,84.0,60,-29.0,Fail,0
544720,51.5,30,-24.0,Fail,0
544741,78.5,60,-59.0,Pass,1
544745,85.0,90,-58.0,Withdrawn,0
544791,51.5,60,-164.0,Withdrawn,0
544839,86.0,60,-99.0,Distinction,1
544847,48.5,120,-50.0,Fail,0
544848,94.5,60,-77.0,Pass,1
544850,83.0,90,-78.0,Pass,1
544859,75.0,60,-74.0,Fail,0
544880,84.0,120,-36.0,Fail,0
544881,90.0,120,-55.0,Pass,1
544890,84.5,60,-68.0,Pass,1
544894,75.0,60,-42.0,Pass,1
544898,70.0,30,-120.0,Fail,0
544907,73.0,60,-85.0,Fail,0
544930,74.0,60,-101.0,Withdrawn,0
544942,16.0,60,-79.0,Withdrawn,0
544943,60.0,60,-58.0,Fail,0
544963,86.0,60,-58.0,Pass,1
544978,86.0,60,-18.0,Fail,0
544982,89.0,60,-58.0,Fail,0
544989,85.0,60,-58.0,Fail,0
544991,84.5,120,-24.0,Pass,1
545041,76.5,60,-48.0,Fail,0
545045,10.0,60,-150.0,Fail,0
545048,73.5,60,-80.0,Fail,0
545080,76.0,60,-86.0,Fail,0
545083,75.5,120,-42.0,Pass,1
545093,91.0,60,-202.0,Pass,1
545115,33.5,60,-23.0,Fail,0
545118,52.5,90,-135.0,Fail,0
545119,87.0,150,-148.0,Withdrawn,0
545146,84.5,60,-53.0,Pass,1
545164,75.0,60,-154.0,Pass,1
545179,73.0,90,-32.0,Fail,0
545191,86.5,60,-23.0,Pass,1
545196,82.5,60,-34.0,Pass,1
